symbol,earnings_date,eps_estimate,reported_eps,surprise
ISRG,"Apr 19, 2007, 12 AMEDT",0.06,0.07,+16.66
ISRG,"Feb 01, 2007, 12 AMEST",0.06,0.07,+20.9
ISRG,"Oct 26, 2006, 12 AMEDT",0.05,0.05,+9.75
ISRG,"Jul 26, 2006, 12 AMEDT",0.04,0.05,+10.69
ISRG,"Apr 27, 2006, 12 AMEDT",0.02,0.04,+92.43
ISRG,"Feb 02, 2006, 12 AMEST",0.05,0.15,+166.25
ISRG,"Oct 25, 2005, 12 AMEDT",0.03,0.06,+90.97
ISRG,"Jul 26, 2005, 12 AMEDT",0.02,0.04,+90.48
ISRG,"Apr 21, 2005, 12 AMEDT",0.02,0.03,+35.12
ISRG,"Feb 08, 2005, 12 AMEST",0.02,0.04,+75.35
ISRG,"Oct 26, 2004, 12 AMEDT",0.01,0.02,+83.75
ISRG,"Jul 27, 2004, 12 AMEDT",0.01,0.02,+162.39
ISRG,"Apr 29, 2004, 12 AMEDT",-,-,+367.47
ISRG,"Feb 12, 2004, 12 AMEST",-,-,+1485.71
ISRG,"Oct 27, 2003, 12 AMEST",-0.02,-0.01,+14.33
ISRG,"Aug 07, 2003, 12 AMEDT",-,0.01,+350.45
ISRG,"Apr 24, 2003, 12 AMEDT",-0.03,-0.01,+47.08
ISRG,"Feb 07, 2003, 12 AMEST",-0.03,-0.02,+38.23
ISRG,"Oct 24, 2002, 12 AMEDT",-0.03,-0.04,-28.58
ISRG,"Jul 30, 2002, 12 AMEDT",-0.03,-0.02,+25.93
ISRG,"Apr 25, 2002, 12 AMEDT",-0.04,-0.03,+10.45
ISRG,"Feb 07, 2002, 12 AMEST",-0.02,-0.02,+16.28
ISRG,"Oct 24, 2001, 12 AMEDT",-0.03,-0.03,+13.32
ISRG,"Jul 27, 2001, 12 AMEDT",-0.03,-0.03,-2.85
ISRG,"Apr 24, 2001, 12 AMEDT",-0.03,-0.02,+18.93
ISRG,"Feb 01, 2001, 12 AMEST",-0.03,-0.02,+5.75
IVW,"Feb 16, 2008, 5 PMEST",-,-,-
IVW,"Nov 15, 2007, 5 PMEST",-,-,-
IVW,"Aug 14, 2007, 5 PMEDT",-,-,-
IVW,"May 15, 2007, 5 PMEDT",-,-,-
IVW,"Feb 16, 2007, 5 PMEST",-,-,-
IVW,"Nov 15, 2006, 5 PMEST",-,-,-
IVW,"Aug 14, 2006, 5 PMEDT",-,-,-
IVW,"May 15, 2006, 5 PMEDT",0.22,-,-
IVW,"May 16, 2005, 12 AMEDT",0.17,0.18,+4.35
JNJ,"Oct 13, 2025, 8 AMEDT",-,-,-
JNJ,"Jul 15, 2025, 8 AMEDT",-,-,-
JNJ,"Apr 14, 2025, 8 AMEDT",-,-,-
JNJ,"Jan 22, 2025, 8 AMEST",1.99,-,-
JNJ,"Oct 15, 2024, 6 AMEDT",2.21,2.42,+9.35
JNJ,"Jul 17, 2024, 6 AMEDT",2.7,2.82,+4.41
JNJ,"Apr 16, 2024, 6 AMEDT",2.64,2.71,+2.76
JNJ,"Jan 23, 2024, 6 AMEST",2.28,2.29,+0.39
JNJ,"Oct 17, 2023, 6 AMEDT",2.52,2.66,+5.73
JNJ,"Jul 20, 2023, 6 AMEDT",2.62,2.8,+7.02
JNJ,"Apr 18, 2023, 6 AMEDT",2.5,2.68,+7.01
JNJ,"Jan 24, 2023, 6 AMEST",2.23,2.35,+5.41
JNJ,"Oct 18, 2022, 6 AMEDT",2.47,2.55,+3.16
JNJ,"Jul 19, 2022, 6 AMEDT",2.54,2.59,+2.15
JNJ,"Apr 19, 2022, 6 AMEDT",2.56,2.67,+4.13
JNJ,"Jan 25, 2022, 6 AMEST",2.12,2.13,+0.6
JNJ,"Oct 19, 2021, 6 AMEDT",2.35,2.6,+10.57
JNJ,"Jul 21, 2021, 6 AMEDT",2.27,2.48,+9.42
JNJ,"Apr 20, 2021, 6 AMEDT",2.34,2.59,+10.82
JNJ,"Jan 26, 2021, 6 AMEST",1.82,1.86,+2.15
JNJ,"Oct 13, 2020, 6 AMEDT",1.98,2.2,+11.28
JNJ,"Jul 16, 2020, 6 AMEDT",1.49,1.67,+11.72
JNJ,"Apr 14, 2020, 6 AMEDT",2,2.3,+15.26
JNJ,"Jan 22, 2020, 6 AMEST",1.87,1.88,+0.62
JNJ,"Oct 15, 2019, 6 AMEDT",2.01,2.12,+5.51
JNJ,"Jul 16, 2019, 6 AMEDT",2.46,2.58,+5.02
JNJ,"Apr 16, 2019, 6 AMEDT",2.03,2.1,+3.2
JNJ,"Jan 22, 2019, 6 AMEST",1.95,1.97,+0.93
JNJ,"Oct 16, 2018, 6 AMEDT",2.03,2.05,+1.06
JNJ,"Jul 17, 2018, 6 AMEDT",2.07,2.1,+1.44
JNJ,"Apr 17, 2018, 6 AMEDT",2.02,2.06,+2.07
JNJ,"Jan 23, 2018, 6 AMEST",1.72,1.74,+0.96
JNJ,"Oct 17, 2017, 6 AMEDT",1.8,1.9,+5.46
JNJ,"Jul 18, 2017, 6 AMEDT",1.8,1.83,+1.94
JNJ,"Apr 18, 2017, 6 AMEDT",1.77,1.83,+3.26
JNJ,"Jan 24, 2017, 6 AMEST",1.56,1.58,+1.02
JNJ,"Oct 18, 2016, 6 AMEDT",1.66,1.68,+1.39
JNJ,"Jul 19, 2016, 6 AMEDT",1.68,1.74,+3.55
JNJ,"Apr 19, 2016, 6 AMEDT",1.65,1.68,+2.04
JNJ,"Jan 26, 2016, 6 AMEST",1.42,1.44,+1.48
JNJ,"Oct 13, 2015, 7 AMEDT",1.45,1.49,+2.64
JNJ,"Jul 14, 2015, 7 AMEDT",1.67,1.71,+2.36
JNJ,"Apr 14, 2015, 7 AMEDT",1.54,1.56,+1.3
JNJ,"Jan 20, 2015, 7 AMEST",1.26,1.27,+1.19
JNJ,"Oct 14, 2014, 7 AMEDT",1.45,1.5,+3.8
JNJ,"Jul 15, 2014, 12 AMEDT",1.55,1.66,+7.2
JNJ,"Apr 15, 2014, 12 AMEDT",1.48,1.54,+4.29
JNJ,"Jan 21, 2014, 12 AMEST",1.2,1.24,+3.26
JNJ,"Oct 15, 2013, 12 AMEDT",1.32,1.36,+2.78
JNJ,"Jul 16, 2013, 12 AMEDT",1.39,1.48,+6.6
JNJ,"Apr 16, 2013, 12 AMEDT",1.4,1.44,+2.86
JNJ,"Jan 22, 2013, 12 AMEST",1.17,1.19,+1.84
JNJ,"Oct 16, 2012, 12 AMEDT",1.21,1.25,+3.16
JNJ,"Jul 17, 2012, 12 AMEDT",1.29,1.3,+0.74
JNJ,"Apr 17, 2012, 12 AMEDT",1.35,1.37,+1.25
JNJ,"Jan 24, 2012, 12 AMEST",1.09,1.13,+3.37
JNJ,"Oct 18, 2011, 12 AMEDT",1.21,1.24,+2.63
JNJ,"Jul 19, 2011, 12 AMEDT",1.24,1.28,+3.05
JNJ,"Apr 19, 2011, 12 AMEDT",1.26,1.35,+7.04
JNJ,"Jan 25, 2011, 12 AMEST",1.03,1.03,+0.37
JNJ,"Oct 19, 2010, 12 AMEDT",1.15,1.23,+7.06
JNJ,"Jul 20, 2010, 12 AMEDT",1.21,1.21,+0.21
JNJ,"Apr 20, 2010, 12 AMEDT",1.27,1.29,+1.29
JNJ,"Jan 26, 2010, 12 AMEST",0.97,1.02,+4.75
JNJ,"Oct 13, 2009, 12 AMEDT",1.13,1.2,+5.92
JNJ,"Jul 14, 2009, 12 AMEDT",1.12,1.15,+3.06
JNJ,"Apr 14, 2009, 12 AMEDT",1.22,1.26,+3.08
JNJ,"Jan 20, 2009, 12 AMEST",0.92,0.94,+2.1
JNJ,"Oct 14, 2008, 12 AMEDT",1.11,1.17,+5.15
JNJ,"Jul 15, 2008, 12 AMEDT",1.12,1.18,+5.02
JNJ,"Apr 15, 2008, 12 AMEDT",1.2,1.26,+4.67
JNJ,"Jan 22, 2008, 12 AMEST",0.86,0.88,+2.01
JNJ,"Oct 16, 2007, 12 AMEDT",0.99,1.06,+6.56
JNJ,"Jul 17, 2007, 12 AMEDT",1,1.05,+5
JNJ,"Apr 17, 2007, 12 AMEDT",1.05,1.16,+10.38
JNJ,"Jan 23, 2007, 12 AMEST",0.79,0.81,+1.92
JNJ,"Oct 17, 2006, 12 AMEDT",0.93,0.98,+5.63
JNJ,"Jul 18, 2006, 12 AMEDT",0.97,0.98,+0.8
JNJ,"Apr 18, 2006, 12 AMEDT",0.98,0.99,+0.72
JNJ,"Jan 24, 2006, 12 AMEST",0.73,0.73,+0.58
JNJ,"Oct 18, 2005, 12 AMEDT",0.86,0.87,+1.4
JNJ,"Jul 19, 2005, 12 AMEDT",0.91,0.93,+2.31
JNJ,"Apr 19, 2005, 12 AMEDT",0.92,0.97,+5.23
JNJ,"Jan 25, 2005, 12 AMEST",0.64,0.67,+4.69
JNJ,"Oct 12, 2004, 12 AMEDT",0.76,0.78,+2.93
JNJ,"Jul 13, 2004, 12 AMEDT",0.79,0.82,+3.8
JNJ,"Apr 13, 2004, 12 AMEDT",0.8,0.83,+4.21
JNJ,"Jan 20, 2004, 12 AMEST",0.56,0.57,+1.24
JNJ,"Oct 14, 2003, 12 AMEDT",0.68,0.69,+1
JNJ,"Jul 15, 2003, 12 AMEDT",0.69,0.7,+0.96
JNJ,"Apr 15, 2003, 12 AMEDT",0.68,0.69,+2.09
JNJ,"Jan 21, 2003, 12 AMEST",0.47,0.46,-2.42
JNJ,"Oct 15, 2002, 12 AMEDT",0.59,0.57,-3.57
JNJ,"Jul 16, 2002, 12 AMEDT",0.58,0.6,+3.05
JNJ,"Apr 16, 2002, 12 AMEDT",0.58,0.59,+1.92
JNJ,"Jan 22, 2002, 12 AMEST",0.39,0.39,+0.82
JNJ,"Oct 16, 2001, 12 AMEDT",0.48,0.5,+3.51
JNJ,"Jul 17, 2001, 12 AMEDT",0.53,0.51,-3.86
JNJ,"Apr 17, 2001, 12 AMEDT",0.52,0.5,-3.65
JNJ,"Jan 23, 2001, 12 AMEST",0.32,0.33,+2.02
JPM,"Jan 13, 2026, 8 AMEST",-,-,-
JPM,"Oct 14, 2025, 8 AMEDT",-,-,-
JPM,"Jul 15, 2025, 8 AMEDT",-,-,-
JPM,"Apr 11, 2025, 8 AMEDT",-,-,-
JPM,"Jan 15, 2025, 8 AMEST",3.89,-,-
JPM,"Oct 11, 2024, 6 AMEDT",4.01,4.37,+9.03
JPM,"Jul 12, 2024, 6 AMEDT",4.19,4.26,+1.75
JPM,"Apr 12, 2024, 6 AMEDT",4.11,4.44,+7.92
JPM,"Jan 12, 2024, 6 AMEST",3.32,3.04,-8.5
JPM,"Oct 13, 2023, 6 AMEDT",3.96,4.5,+13.71
JPM,"Jul 14, 2023, 6 AMEDT",4,4.98,+24.65
JPM,"Apr 14, 2023, 6 AMEDT",3.41,4.32,+26.64
JPM,"Jan 13, 2023, 6 AMEST",3.07,3.56,+16.14
JPM,"Oct 14, 2022, 6 AMEDT",2.88,3.36,+16.56
JPM,"Jul 14, 2022, 6 AMEDT",2.88,2.76,-4.25
JPM,"Apr 13, 2022, 6 AMEDT",2.69,2.76,+2.67
JPM,"Jan 14, 2022, 7 AMEST",3.01,3.33,+10.57
JPM,"Oct 13, 2021, 6 AMEDT",3,3.74,+24.82
JPM,"Jul 13, 2021, 6 AMEDT",3.21,3.78,+17.93
JPM,"Apr 14, 2021, 6 AMEDT",3.1,4.59,+48.22
JPM,"Jan 15, 2021, 6 AMEST",2.62,3.79,+44.46
JPM,"Oct 13, 2020, 6 AMEDT",2.23,2.92,+31.18
JPM,"Jul 14, 2020, 6 AMEDT",1.04,1.38,+32.51
JPM,"Apr 14, 2020, 6 AMEDT",1.84,0.78,-57.65
JPM,"Jan 14, 2020, 6 AMEST",2.35,2.57,+9.32
JPM,"Oct 15, 2019, 6 AMEDT",2.45,2.68,+9.35
JPM,"Jul 16, 2019, 7 AMEDT",2.5,2.51,+0.51
JPM,"Apr 12, 2019, 6 AMEDT",2.35,2.65,+12.64
JPM,"Jan 15, 2019, 6 AMEST",2.2,1.98,-10.02
JPM,"Oct 12, 2018, 6 AMEDT",2.25,2.34,+3.9
JPM,"Jul 13, 2018, 6 AMEDT",2.22,2.29,+3.29
JPM,"Apr 13, 2018, 6 AMEDT",2.28,2.26,-0.94
JPM,"Jan 12, 2018, 6 AMEST",1.69,1.76,+4.08
JPM,"Oct 12, 2017, 6 AMEDT",1.65,1.76,+6.5
JPM,"Jul 14, 2017, 6 AMEDT",1.58,1.71,+8.02
JPM,"Apr 13, 2017, 6 AMEDT",1.52,1.65,+8.62
JPM,"Jan 13, 2017, 7 AMEST",1.44,1.58,+10.04
JPM,"Oct 14, 2016, 6 AMEDT",1.39,1.58,+13.63
JPM,"Jul 14, 2016, 6 AMEDT",1.43,1.55,+8.52
JPM,"Apr 13, 2016, 6 AMEDT",1.26,1.35,+7.43
JPM,"Jan 14, 2016, 6 AMEST",1.25,1.32,+5.38
JPM,"Oct 13, 2015, 4 PMEDT",1.37,1.68,+22.63
JPM,"Jul 14, 2015, 6 AMEDT",1.44,1.54,+6.93
JPM,"Apr 14, 2015, 6 AMEDT",1.4,1.45,+3.8
JPM,"Jan 14, 2015, 6 AMEST",1.31,1.19,-9.04
JPM,"Oct 14, 2014, 6 AMEDT",1.38,1.36,-1.5
JPM,"Jul 15, 2014, 12 AMEDT",1.29,1.46,+12.83
JPM,"Apr 11, 2014, 12 AMEDT",1.4,1.28,-8.85
JPM,"Jan 14, 2014, 12 AMEST",1.35,1.4,+3.8
JPM,"Oct 11, 2013, 12 AMEDT",1.17,1.42,+20.87
JPM,"Jul 12, 2013, 12 AMEDT",1.44,1.6,+10.76
JPM,"Apr 12, 2013, 12 AMEDT",1.39,1.59,+14.58
JPM,"Jan 16, 2013, 12 AMEST",1.16,1.39,+19.79
JPM,"Oct 12, 2012, 12 AMEDT",1.24,1.51,+22.27
JPM,"Jul 13, 2012, 12 AMEDT",0.71,1.09,+54.25
JPM,"Apr 13, 2012, 12 AMEDT",1.18,1.28,+8.52
JPM,"Jan 13, 2012, 12 AMEST",0.9,0.9,-0.17
JPM,"Oct 13, 2011, 12 AMEDT",0.91,1.02,+12.53
JPM,"Jul 14, 2011, 12 AMEDT",1.21,1.27,+5.22
JPM,"Apr 13, 2011, 12 AMEDT",1.16,1.28,+10.48
JPM,"Jan 14, 2011, 12 AMEST",1,1.12,+12.22
JPM,"Oct 13, 2010, 12 AMEDT",0.9,1.01,+12.33
JPM,"Jul 15, 2010, 12 AMEDT",0.67,0.73,+8.42
JPM,"Apr 14, 2010, 12 AMEDT",0.64,0.74,+16.37
JPM,"Jan 15, 2010, 12 AMEST",0.61,0.74,+22.31
JPM,"Oct 14, 2009, 12 AMEDT",0.52,0.82,+58.15
JPM,"Jul 16, 2009, 12 AMEDT",0.04,0.28,+588.47
JPM,"Apr 16, 2009, 12 AMEDT",0.32,0.4,+24.32
JPM,"Jan 15, 2009, 12 AMEST",-,0.07,+2172.73
JPM,"Oct 15, 2008, 12 AMEDT",-0.21,0.11,+151.62
JPM,"Jul 17, 2008, 12 AMEDT",0.44,0.54,+23.73
JPM,"Apr 16, 2008, 12 AMEDT",0.64,0.68,+6.13
JPM,"Jan 16, 2008, 12 AMEST",0.92,0.86,-6.86
JPM,"Oct 17, 2007, 12 AMEDT",0.9,0.97,+8.2
JPM,"Jul 18, 2007, 12 AMEDT",1.09,1.2,+10.6
JPM,"Apr 18, 2007, 12 AMEDT",1.02,1.34,+31.92
JPM,"Jan 17, 2007, 12 AMEST",0.95,1.09,+14.98
JPM,"Oct 18, 2006, 12 AMEDT",0.86,0.92,+7.5
JPM,"Jul 19, 2006, 12 AMEDT",0.87,0.99,+14.25
JPM,"Apr 19, 2006, 12 AMEDT",0.84,0.86,+2.99
JPM,"Jan 18, 2006, 12 AMEST",0.72,0.73,+1.31
JPM,"Oct 19, 2005, 12 AMEDT",0.72,0.75,+4.01
JPM,"Jul 20, 2005, 12 AMEDT",0.64,0.66,+3.39
JPM,"Apr 20, 2005, 12 AMEDT",0.69,0.81,+17.59
JPM,"Jan 19, 2005, 12 AMEST",0.68,0.64,-5.47
JPM,"Oct 20, 2004, 12 AMEDT",0.74,0.6,-18.37
JPM,"Jul 21, 2004, 12 AMEDT",0.83,0.85,+2.95
JPM,"Apr 21, 2004, 12 AMEDT",0.87,0.92,+6.05
JPM,"Jan 21, 2004, 12 AMEST",0.77,0.89,+15.24
JPM,"Oct 22, 2003, 12 AMEDT",0.76,0.78,+3.26
JPM,"Jul 16, 2003, 12 AMEDT",0.63,0.89,+42.21
JPM,"Apr 16, 2003, 12 AMEDT",0.51,0.69,+34.28
JPM,"Jan 22, 2003, 12 AMEST",-0.09,-0.07,+24.32
JPM,"Oct 16, 2002, 12 AMEDT",0.07,0.16,+134.47
JPM,"Jul 17, 2002, 12 AMEDT",0.65,0.58,-10.94
JPM,"Apr 17, 2002, 12 AMEDT",0.53,0.57,+6.99
JPM,"Jan 16, 2002, 12 AMEST",0.34,0.12,-64.65
JPM,"Oct 17, 2001, 12 AMEDT",0.5,0.51,+1.79
JPM,"Jul 18, 2001, 12 AMEDT",0.65,0.64,-1.1
JPM,"Apr 18, 2001, 12 AMEDT",0.67,0.7,+5.13
KKR,"Jul 29, 2025, 8 AMEDT",-,-,-
KKR,"Apr 29, 2025, 8 AMEDT",-,-,-
KKR,"Feb 04, 2025, 8 AMEST",-,-,-
KKR,"Oct 24, 2024, 8 AMEDT",1.21,-,-
KKR,"Jul 31, 2024, 6 AMEDT",1.07,1.09,+2.1
KKR,"May 01, 2024, 6 AMEDT",0.96,0.97,+1.42
KKR,"Feb 06, 2024, 6 AMEST",0.91,1,+9.32
KKR,"Nov 07, 2023, 6 AMEST",0.82,0.88,+7.32
KKR,"Aug 07, 2023, 6 AMEDT",0.71,0.73,+2.41
KKR,"May 08, 2023, 6 AMEDT",0.74,0.81,+10.06
KKR,"Feb 07, 2023, 6 AMEST",0.86,0.92,+7.32
KKR,"Nov 01, 2022, 6 AMEDT",0.85,0.92,+7.69
KKR,"Aug 02, 2022, 6 AMEDT",0.95,0.95,+0.31
KKR,"May 03, 2022, 6 AMEDT",0.98,1.1,+12.45
KKR,"Feb 08, 2022, 6 AMEST",1.21,1.59,+31.61
KKR,"Nov 02, 2021, 7 AMEDT",0.93,1.05,+12.63
KKR,"Aug 03, 2021, 6 AMEDT",0.84,1.05,+24.83
KKR,"May 04, 2021, 6 AMEDT",0.64,0.75,+17.36
KKR,"Feb 08, 2021, 5 PMEST",0.4,0.49,+21.05
KKR,"Oct 30, 2020, 6 AMEDT",0.4,0.48,+19.44
KKR,"Aug 04, 2020, 6 AMEDT",0.36,0.39,+9.02
KKR,"May 06, 2020, 6 AMEDT",0.42,0.42,+1.01
KKR,"Jan 31, 2020, 6 AMEST",0.41,0.44,+7.47
KKR,"Oct 29, 2019, 6 AMEDT",0.42,0.46,+9.61
KKR,"Jul 25, 2019, 6 AMEDT",0.34,0.39,+14.94
KKR,"Apr 30, 2019, 6 AMEDT",0.37,0.38,+3.68
KKR,"Feb 01, 2019, 6 AMEST",0.49,0.55,+11.83
KKR,"Oct 25, 2018, 6 AMEDT",0.57,0.6,+5.63
KKR,"Jul 26, 2018, 6 AMEDT",0.44,0.49,+10.53
KKR,"May 03, 2018, 6 AMEDT",0.11,0.42,+288.13
KKR,"Feb 08, 2018, 6 AMEST",0.52,0.48,-7.34
KKR,"Oct 26, 2017, 6 AMEDT",0.42,0.36,-14.26
KKR,"Jul 27, 2017, 6 AMEDT",0.67,0.89,+32.18
KKR,"Apr 27, 2017, 6 AMEDT",0.5,0.65,+28.97
KKR,"Feb 09, 2017, 6 AMEST",0.43,0.4,-6.8
KKR,"Oct 25, 2016, 6 AMEDT",0.65,0.71,+8.59
KKR,"Jul 26, 2016, 6 AMEDT",0.05,0.23,+327.11
KKR,"Apr 25, 2016, 6 AMEDT",-0.35,-0.65,-84.81
KKR,"Feb 11, 2016, 6 AMEST",0.27,0.08,-70.58
KKR,"Oct 27, 2015, 4 PMEDT",-0.3,-0.37,-22.7
KKR,"Jul 23, 2015, 8 AMEDT",0.62,0.88,+42.2
KKR,"Apr 23, 2015, 8 AMEDT",0.54,0.62,+14.69
KKR,"Feb 10, 2015, 8 AMEST",0.45,0.05,-88.95
KKR,"Oct 23, 2014, 8 AMEDT",0.44,0.5,+14.72
KKR,"Jul 24, 2014, 12 AMEDT",0.65,0.62,-3.88
KKR,"Apr 24, 2014, 12 AMEDT",0.5,0.82,+65.66
KKR,"Feb 06, 2014, 12 AMEST",0.93,1.08,+15.56
KKR,"Oct 24, 2013, 12 AMEDT",0.59,0.84,+42.13
KKR,"Jul 26, 2013, 12 AMEDT",0.26,0.18,-30.16
KKR,"Apr 25, 2013, 12 AMEDT",0.82,0.88,+7.52
KKR,"Feb 07, 2013, 12 AMEST",0.22,0.48,+122.79
KKR,"Oct 26, 2012, 12 AMEDT",0.48,0.69,+44.85
KKR,"Jul 27, 2012, 12 AMEDT",0.16,0.74,+357.72
KKR,"Apr 27, 2012, 12 AMEDT",0.74,0.99,+34.48
KKR,"Feb 09, 2012, 12 AMEST",0.74,0.33,-55.58
KKR,"Nov 04, 2011, 12 AMEDT",-0.97,-0.91,+5.74
KKR,"Aug 03, 2011, 12 AMEDT",0.4,0.36,-10.61
KKR,"May 04, 2011, 12 AMEDT",0.61,0.96,+57.06
KKR,"Feb 23, 2011, 12 AMEST",0.68,1.02,+50.95
KKR,"Nov 03, 2010, 12 AMEDT",0.5,0.43,-14.29
KKR,"Aug 09, 2010, 12 AMEDT",-0.21,0.61,+390.48
KKR,"May 13, 2010, 12 AMEDT",0.21,0.94,+347.62
KKR,"Feb 24, 2010, 12 AMEST",0.27,0.75,+177.78
KKR,"Aug 18, 2009, 12 AMEDT",0.95,1.84,+93.68
KLAC,"Jul 22, 2025, 6 AMEDT",-,-,-
KLAC,"Apr 23, 2025, 6 AMEDT",-,-,-
KLAC,"Jan 23, 2025, 5 AMEST",-,-,-
KLAC,"Oct 30, 2024, 7 PMEDT",7.05,-,-
KLAC,"Jul 24, 2024, 4 PMEDT",6.15,6.6,+7.38
KLAC,"Apr 25, 2024, 4 PMEDT",5.01,5.26,+4.92
KLAC,"Jan 25, 2024, 4 PMEST",5.91,6.16,+4.16
KLAC,"Oct 25, 2023, 4 PMEDT",5.41,5.74,+6.19
KLAC,"Jul 27, 2023, 4 PMEDT",4.85,5.4,+11.25
KLAC,"Apr 26, 2023, 4 PMEDT",5.32,5.49,+3.12
KLAC,"Jan 26, 2023, 4 PMEST",7.1,7.38,+3.99
KLAC,"Oct 26, 2022, 4 PMEDT",6.21,7.06,+13.71
KLAC,"Jul 28, 2022, 4 PMEDT",5.5,5.81,+5.55
KLAC,"Apr 28, 2022, 4 PMEDT",4.82,5.13,+6.33
KLAC,"Jan 27, 2022, 4 PMEST",5.45,5.59,+2.59
KLAC,"Oct 27, 2021, 4 PMEDT",4.52,4.64,+2.73
KLAC,"Jul 29, 2021, 4 PMEDT",3.99,4.43,+11.05
KLAC,"Apr 29, 2021, 4 PMEDT",3.62,3.85,+6.48
KLAC,"Feb 03, 2021, 4 PMEST",3.19,3.24,+1.41
KLAC,"Oct 28, 2020, 4 PMEDT",2.77,3.03,+9.25
KLAC,"Aug 03, 2020, 4 PMEDT",2.41,2.73,+13.06
KLAC,"May 05, 2020, 4 PMEDT",2.28,2.47,+8.27
KLAC,"Feb 04, 2020, 4 PMEST",2.58,2.66,+2.92
KLAC,"Oct 30, 2019, 4 PMEDT",2.2,2.48,+12.67
KLAC,"Aug 05, 2019, 4 PMEDT",1.74,1.78,+2.59
KLAC,"May 06, 2019, 4 PMEDT",1.67,1.8,+8
KLAC,"Jan 29, 2019, 4 PMEST",2.2,2.44,+10.77
KLAC,"Oct 29, 2018, 4 PMEDT",2.21,2.46,+11.17
KLAC,"Jul 30, 2018, 4 PMEDT",2.14,2.22,+3.87
KLAC,"Apr 26, 2018, 4 PMEDT",1.99,2.02,+1.63
KLAC,"Jan 25, 2018, 4 PMEST",1.73,1.97,+13.61
KLAC,"Oct 26, 2017, 4 PMEDT",1.64,1.8,+9.87
KLAC,"Jul 27, 2017, 4 PMEDT",1.59,1.64,+3.07
KLAC,"Apr 27, 2017, 4 PMEDT",1.55,1.62,+4.32
KLAC,"Jan 26, 2017, 4 PMEST",1.39,1.52,+9.04
KLAC,"Oct 20, 2016, 4 PMEDT",1.03,1.16,+12.33
KLAC,"Jul 28, 2016, 8 AMEDT",1.42,1.77,+24.34
KLAC,"Apr 26, 2016, 4 PMEDT",0.98,1.15,+17.36
KLAC,"Jan 28, 2016, 4 PMEST",0.86,1.04,+21.52
KLAC,"Oct 21, 2015, 4 AMEDT",0.56,0.71,+26.26
KLAC,"Jul 30, 2015, 4 PMEDT",0.91,0.99,+8.62
KLAC,"Apr 23, 2015, 4 PMEDT",0.75,0.84,+11.28
KLAC,"Jan 22, 2015, 4 PMEST",0.52,0.68,+30.36
KLAC,"Oct 23, 2014, 4 PMEDT",0.46,0.47,+1.46
KLAC,"Jul 24, 2014, 12 AMEDT",0.86,0.8,-7.13
KLAC,"Apr 24, 2014, 12 AMEDT",1.12,1.23,+10.14
KLAC,"Jan 23, 2014, 12 AMEST",0.8,0.85,+6.83
KLAC,"Oct 24, 2013, 12 AMEDT",0.66,0.68,+3.66
KLAC,"Jul 25, 2013, 12 AMEDT",0.79,0.82,+4.36
KLAC,"Apr 25, 2013, 12 AMEDT",0.86,1.01,+17.44
KLAC,"Jan 24, 2013, 12 AMEST",0.56,0.63,+11.79
KLAC,"Oct 25, 2012, 12 AMEDT",0.89,0.84,-5.19
KLAC,"Jul 26, 2012, 12 AMEDT",1.31,1.49,+13.38
KLAC,"Apr 26, 2012, 12 AMEDT",1.1,1.27,+15.51
KLAC,"Jan 26, 2012, 12 AMEST",0.66,0.72,+9.09
KLAC,"Oct 27, 2011, 12 AMEDT",1.17,1.17,+0.38
KLAC,"Jul 28, 2011, 12 AMEDT",1.37,1.5,+9.26
KLAC,"Apr 28, 2011, 12 AMEDT",1.24,1.31,+5.43
KLAC,"Jan 27, 2011, 12 AMEST",1.05,1.1,+4.3
KLAC,"Oct 28, 2010, 12 AMEDT",0.86,0.99,+15.7
KLAC,"Jul 29, 2010, 12 AMEDT",0.6,0.7,+17.65
KLAC,"Apr 29, 2010, 12 AMEDT",0.35,0.41,+18.54
KLAC,"Jan 28, 2010, 12 AMEST",0.27,0.28,+2.59
KLAC,"Oct 29, 2009, 12 AMEDT",0.02,0.15,+786.52
KLAC,"Jul 23, 2009, 12 AMEDT",-0.15,-0.09,+38.49
KLAC,"Apr 23, 2009, 12 AMEDT",-0.26,-0.34,-30.45
KLAC,"Jan 29, 2009, 12 AMEST",-0.07,-0.12,-80.53
KLAC,"Oct 30, 2008, 12 AMEDT",0.34,0.32,-7.03
KLAC,"Jul 31, 2008, 12 AMEDT",0.57,0.6,+4.53
KLAC,"Apr 24, 2008, 12 AMEDT",0.63,0.67,+6.97
KLAC,"Jan 24, 2008, 12 AMEST",0.7,0.75,+6.69
KLAC,"Oct 25, 2007, 12 AMEDT",0.76,0.76,-0.18
KLAC,"Jul 26, 2007, 12 AMEDT",0.85,0.9,+5.29
KLAC,"Apr 26, 2007, 12 AMEDT",0.78,0.84,+8.32
KLAC,"Feb 05, 2007, 12 AMEST",0.71,0.72,+0.82
KLAC,"Jan 29, 2007, 12 AMEST",0.67,0.67,-0.68
KLAC,"Apr 27, 2006, 12 AMEDT",0.56,0.63,+12
KLAC,"Jan 26, 2006, 12 AMEST",0.47,0.5,+6.88
KLAC,"Oct 27, 2005, 12 AMEDT",0.48,0.5,+3.63
KLAC,"Jul 28, 2005, 12 AMEDT",0.48,0.52,+8.26
